product_id,ASIN,product_name,category,subcategory,brand,base_price,prime_price,rating,review_count,stock_level,prime_eligible,amazon_choice,best_seller,fulfilled_by_amazon,streaming_quality,included_with_prime,warranty_months,alexa_compatible,perishable,whole_foods_product
B93888392,A73555758,"Stark, Democratic M306",Prime Video,Prime Originals,"Stark,",15.47,13.92,4.8,4706,831,True,False,False,False,HD,False,,,,
B94141983,A33587975,Amazon Essentials Maybe G975,Amazon Fresh,Meat & Seafood,Amazon Essentials,69.34,69.34,4.3,8326,577,False,False,False,True,,,,,False,False
B56509262,A73387206,Amazon Essentials Discover V440,Fashion,Amazon Fashion,Amazon Essentials,72.95,72.95,3.8,2157,788,True,False,False,True,,,,,,
B66795248,A64956434,Smith Child Q480,Electronics,Gaming,Smith,616.29,616.29,4.9,5664,890,True,False,False,False,,,36.0,False,,
B24825305,A54549780,Amazon Essentials Land D419,Electronics,Phones & Accessories,Amazon Essentials,1941.57,1941.57,4.7,9562,767,True,False,False,False,,,36.0,True,,
B79116637,A15943463,"Fletcher, None W380",Electronics,Phones & Accessories,"Fletcher,",1706.61,1706.61,4.6,3876,922,True,False,False,True,,,36.0,False,,
B60653051,A18313581,Amazon Basics Me X457,Prime Video,Movies,Amazon Basics,17.38,17.38,3.8,1449,226,True,False,False,True,SD,True,,,,
B12393800,A25773758,Amazon Basics Way T419,Books & Kindle,Kindle eBooks,Amazon Basics,26.13,23.52,4.9,8906,520,True,False,False,False,,,,,,
B83760980,A85453859,Amazon Essentials Join Y139,Books & Kindle,Kindle eBooks,Amazon Essentials,30.82,30.82,4.7,6500,418,False,False,False,True,,,,,,
B22592336,A21605944,Amazon Basics Know S402,Prime Video,Documentary,Amazon Basics,16.75,15.08,4.8,7143,188,True,False,False,False,SD,True,,,,
B61719927,A36288313,Amazon Basics Thing O124,Amazon Fresh,Fresh Produce,Amazon Basics,50.24,50.24,3.6,9745,988,True,False,False,True,,,,,True,False
B67031346,A64312050,Amazon Basics Season Z979,Fashion,Athletic Wear,Amazon Basics,484.11,484.11,4.1,8858,321,True,False,False,True,,,,,,
B93931183,A77962230,Carlson-Allen Get U416,Prime Video,Movies,Carlson-Allen,17.61,17.61,4.3,595,466,True,False,False,False,SD,True,,,,
B53526373,A51802341,Amazon Basics Visit N897,Electronics,Amazon Devices,Amazon Basics,469.68,469.68,4.9,6340,672,True,True,False,True,,,24.0,True,,
B18227187,A10026408,Amazon Essentials Three K159,Amazon Basics,Home Essentials,Amazon Essentials,64.84,64.84,3.9,6230,317,True,False,False,False,,,,,,
B11551957,A86840460,Delacruz Father D450,Home & Kitchen,Kitchen & Dining,Delacruz,146.01,146.01,3.5,2998,768,False,False,False,True,,,,,,
B37994993,A13369346,"Preston, High X925",Amazon Basics,Electronics,"Preston,",93.89,93.89,3.9,3768,62,True,False,False,True,,,,,,
B48923501,A39377046,Amazon Essentials Majority G401,Books & Kindle,Kindle eBooks,Amazon Essentials,75.44,75.44,4.5,4048,856,True,False,False,False,,,,,,
B13152808,A31582326,Amazon Essentials World E578,Amazon Basics,Office Products,Amazon Essentials,141.3,141.3,4.9,3492,871,True,False,False,False,,,,,,
B68292148,A96151114,Amazon Essentials Because H471,Amazon Basics,Office Products,Amazon Essentials,40.76,36.68,4.4,2334,623,True,False,False,True,,,,,,
B80023022,A70641015,Amazon Basics Black S502,Books & Kindle,Paperbacks,Amazon Basics,25.85,23.27,3.6,4049,290,False,False,False,True,,,,,,
B53063705,A48852223,Martinez Data Y633,Amazon Basics,Electronics,Martinez,95.61,95.61,3.8,4305,169,True,False,False,False,,,,,,
B53855048,A78665417,"Phillips, Child N181",Home & Kitchen,Bedding,"Phillips,",770.57,770.57,5.0,5570,176,False,False,False,True,,,,,,
B59325134,A78223707,Amazon Basics Commercial D712,Amazon Fresh,Fresh Produce,Amazon Basics,6.7,6.7,4.7,594,798,True,False,False,True,,,,,True,False
B86600103,A71704743,Amazon Essentials Popular Z716,Fashion,Athletic Wear,Amazon Essentials,182.78,182.78,3.8,2397,750,True,False,False,False,,,,,,
B54571973,A93698837,Amazon Essentials Door C152,Prime Video,Kids,Amazon Essentials,2.7,2.7,4.6,6130,199,True,False,False,True,SD,False,,,,
B83232814,A85521483,"Obrien, City G498",Fashion,Shoes,"Obrien,",44.63,44.63,4.6,5852,272,True,False,False,True,,,,,,
B65946111,A93484269,Amazon Basics Cell G364,Electronics,Amazon Devices,Amazon Basics,1751.89,1576.7,4.9,3948,444,True,False,False,False,,,12.0,False,,
B52327525,A55102781,Amazon Essentials Sometimes K449,Books & Kindle,Kindle eBooks,Amazon Essentials,55.31,55.31,4.5,5112,481,True,False,True,True,,,,,,
B65685704,A12985949,Amazon Essentials Eight I268,Fashion,Amazon Fashion,Amazon Essentials,213.86,213.86,5.0,3531,211,True,True,False,True,,,,,,
B70345138,A76144138,Amazon Essentials Yes G546,Prime Video,Prime Originals,Amazon Essentials,0.95,0.95,4.1,4678,643,True,False,False,False,HD,False,,,,
B77288741,A80336160,Robinson-Lee Community W327,Prime Video,Kids,Robinson-Lee,23.74,23.74,4.4,5877,751,True,False,False,True,HD,False,,,,
B46000327,A34390562,Mccullough-Smith Notice Z152,Electronics,Phones & Accessories,Mccullough-Smith,707.81,707.81,3.5,7005,733,False,False,False,False,,,36.0,False,,
B21045752,A97975242,Amazon Essentials Allow D771,Books & Kindle,Prime Reading,Amazon Essentials,11.92,11.92,4.0,9636,414,True,False,False,False,,,,,,
B80860401,A57507544,"Glenn, Measure R612",Home & Kitchen,Furniture,"Glenn,",677.28,677.28,4.1,571,129,True,False,False,True,,,,,,
B20211217,A25899290,Amazon Essentials Cover A626,Prime Video,Kids,Amazon Essentials,20.15,20.15,4.5,5738,29,True,False,False,True,HD,True,,,,
B65177122,A87649623,Amazon Basics Very V474,Electronics,Computers,Amazon Basics,1634.07,1634.07,4.9,1800,494,False,False,True,False,,,24.0,False,,
B31582522,A64807199,Amazon Essentials Technology R169,Home & Kitchen,Storage,Amazon Essentials,346.87,312.18,3.9,1426,181,True,False,False,True,,,,,,
B70020056,A96173085,Amazon Essentials Inside Z550,Books & Kindle,Textbooks,Amazon Essentials,75.58,68.02,4.5,7371,92,True,False,False,True,,,,,,
B23220344,A97196070,Amazon Basics Sure H269,Electronics,Gaming,Amazon Basics,692.19,692.19,3.6,1528,332,False,False,False,True,,,24.0,False,,
B60062979,A67026290,Amazon Basics Campaign L990,Electronics,Phones & Accessories,Amazon Basics,1868.07,1868.07,4.0,7512,740,True,False,False,False,,,36.0,False,,
B86016603,A31593287,Amazon Essentials Soon Z857,Books & Kindle,Prime Reading,Amazon Essentials,80.88,72.79,4.5,3639,97,True,False,False,True,,,,,,
B88637629,A81910009,Amazon Basics Hundred Z640,Fashion,Athletic Wear,Amazon Basics,192.61,173.35,4.5,1354,479,True,False,False,True,,,,,,
B44934128,A35179833,Amazon Essentials Help W949,Amazon Basics,Home Essentials,Amazon Essentials,91.72,91.72,4.4,9706,262,False,False,False,False,,,,,,
B69271195,A12501756,"Price, As O325",Home & Kitchen,Kitchen & Dining,"Price,",833.36,833.36,5.0,1637,220,True,False,False,True,,,,,,
B52342890,A51255833,Amazon Basics Camera M832,Electronics,Computers,Amazon Basics,693.68,624.31,3.5,1098,610,False,False,False,True,,,12.0,False,,
B12826740,A16910258,Amazon Essentials Building V668,Amazon Basics,Electronics,Amazon Essentials,50.18,50.18,4.0,488,717,True,False,False,True,,,,,,
B63693564,A15950167,Amazon Basics Program C445,Prime Video,TV Shows,Amazon Basics,23.09,20.78,4.0,4624,298,True,False,False,False,SD,True,,,,
B80353171,A74676516,Amazon Basics Always I302,Amazon Basics,Office Products,Amazon Basics,116.21,116.21,4.7,6876,169,True,False,False,True,,,,,,
B12387261,A60376248,Amazon Essentials Although G897,Amazon Basics,Office Products,Amazon Essentials,128.66,128.66,4.4,4171,329,False,False,False,True,,,,,,
B38154223,A98822212,Amazon Essentials Debate Y167,Home & Kitchen,Kitchen & Dining,Amazon Essentials,841.55,841.55,3.6,3236,900,True,False,False,True,,,,,,
B62662916,A31692160,Amazon Basics National P307,Amazon Fresh,Snacks,Amazon Basics,188.15,169.34,4.4,37,941,True,False,False,True,,,,,True,False
B94888011,A14638205,Amazon Essentials Someone N104,Amazon Basics,Office Products,Amazon Essentials,70.31,63.28,4.6,6270,572,True,False,False,True,,,,,,
B54899477,A27506685,Amazon Essentials Stuff O287,Amazon Fresh,Meat & Seafood,Amazon Essentials,8.2,8.2,4.2,6164,415,False,False,True,False,,,,,True,False
B34964054,A38143389,Fleming-Wolf Economy P364,Books & Kindle,Prime Reading,Fleming-Wolf,59.2,59.2,4.3,5756,777,True,False,False,False,,,,,,
B66951946,A34354956,Amazon Essentials Consumer T131,Electronics,Phones & Accessories,Amazon Essentials,1945.12,1945.12,4.8,9380,712,True,False,False,True,,,24.0,True,,
B17464306,A53568234,Amazon Essentials Check H764,Prime Video,Documentary,Amazon Essentials,11.51,11.51,3.9,291,912,True,False,False,False,4K,True,,,,
B76276699,A46514860,Hall-Martin Heavy L293,Amazon Fresh,Fresh Produce,Hall-Martin,88.47,79.62,3.9,9962,851,True,False,False,False,,,,,False,True
B45344956,A85487404,Martinez House E794,Electronics,Phones & Accessories,Martinez,1799.57,1799.57,4.3,8029,534,True,False,False,True,,,36.0,False,,
B31260870,A61569233,Amazon Basics Certainly Z843,Prime Video,Movies,Amazon Basics,23.99,23.99,3.7,6013,991,True,False,False,False,SD,False,,,,
B85100138,A56374399,Amazon Basics Against U618,Amazon Basics,Home Essentials,Amazon Basics,48.81,43.93,4.8,2690,966,True,False,False,True,,,,,,
B38731848,A62082821,"Mack, On I127",Fashion,Shoes,"Mack,",187.39,168.65,4.6,3554,862,True,False,False,True,,,,,,
B17646755,A33908274,Amazon Basics Us S435,Home & Kitchen,Smart Home,Amazon Basics,305.25,305.25,4.6,7924,421,True,False,False,True,,,,,,
B53098423,A12813551,Amazon Basics Prevent Q617,Home & Kitchen,Smart Home,Amazon Basics,573.33,573.33,3.8,8446,489,False,False,False,False,,,,,,
B55514122,A66105432,Amazon Basics Able R462,Books & Kindle,Audiobooks,Amazon Basics,70.98,70.98,4.4,3684,765,True,False,False,False,,,,,,
B37570836,A37000988,Amazon Basics Trade N368,Prime Video,Prime Originals,Amazon Basics,15.25,15.25,4.5,7316,6,False,False,False,True,HD,True,,,,
B38758902,A28673007,Johnson Marriage E547,Electronics,Phones & Accessories,Johnson,909.57,818.61,4.8,5829,986,True,False,False,True,,,24.0,True,,
B66259046,A75719065,"Wilson, Young A230",Amazon Basics,Pet Supplies,"Wilson,",79.7,79.7,4.0,1593,850,True,False,False,True,,,,,,
B79402352,A14973014,Shelton-Cruz Research L651,Fashion,Luxury Stores,Shelton-Cruz,329.03,329.03,4.6,4054,774,True,False,False,True,,,,,,
B50251641,A33276403,Amazon Basics There C960,Amazon Basics,Home Essentials,Amazon Basics,140.82,126.74,3.7,1679,775,True,False,False,True,,,,,,
B91421335,A87924167,Amazon Essentials Teach I358,Electronics,Amazon Devices,Amazon Essentials,1526.07,1373.46,4.0,3049,263,True,False,False,False,,,24.0,False,,
B37634126,A67332683,Amazon Basics Student B591,Books & Kindle,Audiobooks,Amazon Basics,95.41,85.87,5.0,7239,838,True,False,False,True,,,,,,
B19698989,A18142466,Amazon Essentials Tonight G761,Home & Kitchen,Kitchen & Dining,Amazon Essentials,367.92,331.13,4.8,2879,71,True,False,False,True,,,,,,
B19664107,A75185337,Amazon Essentials Hair I249,Electronics,Amazon Devices,Amazon Essentials,470.81,470.81,4.3,8984,304,False,False,False,True,,,12.0,False,,
B63667390,A14197029,Hudson-Thompson Foreign I548,Prime Video,Kids,Hudson-Thompson,25.47,25.47,4.6,3530,385,False,False,False,True,HD,True,,,,
B71501844,A24757291,Amazon Essentials Budget Q241,Home & Kitchen,Furniture,Amazon Essentials,969.1,872.19,4.7,5038,475,False,False,False,True,,,,,,
B96499699,A88883092,Benjamin-Howe Among A672,Home & Kitchen,Kitchen & Dining,Benjamin-Howe,85.25,85.25,3.6,3938,896,True,False,False,True,,,,,,
B93308803,A10199112,Amazon Essentials Resource M894,Fashion,Jewelry,Amazon Essentials,142.67,128.4,4.8,9455,795,True,False,False,False,,,,,,
B22694485,A99244298,Amazon Essentials Government N838,Home & Kitchen,Kitchen & Dining,Amazon Essentials,364.65,364.65,4.1,7319,826,True,False,False,True,,,,,,
B47848913,A40895654,Amazon Essentials Fear D880,Amazon Fresh,Fresh Produce,Amazon Essentials,27.82,25.04,3.8,1748,372,True,False,False,True,,,,,True,True
B39184566,A99261759,Amazon Basics Dinner J717,Amazon Fresh,Meat & Seafood,Amazon Basics,8.2,8.2,4.6,1101,222,True,False,False,False,,,,,True,True
B20918794,A46082152,Amazon Basics Through O528,Fashion,Jewelry,Amazon Basics,35.72,32.15,5.0,6500,455,True,False,False,False,,,,,,
B72624740,A50119821,Amazon Basics Large P671,Electronics,Amazon Devices,Amazon Basics,998.88,998.88,3.8,148,475,True,False,False,False,,,12.0,True,,
B84537698,A95605528,Amazon Basics Sell A961,Fashion,Shoes,Amazon Basics,180.76,180.76,4.6,5867,165,False,False,False,True,,,,,,
B74221587,A89650399,Amazon Essentials Recognize M753,Electronics,Amazon Devices,Amazon Essentials,1861.67,1861.67,4.1,6488,933,True,False,False,False,,,12.0,False,,
B10571535,A89878028,Amazon Essentials Cause Y939,Prime Video,Documentary,Amazon Essentials,17.45,15.71,4.3,2723,882,True,False,False,True,4K,True,,,,
B98246600,A80761460,Mejia-Figueroa Fly I349,Home & Kitchen,Furniture,Mejia-Figueroa,276.94,249.25,4.0,496,991,False,False,False,True,,,,,,
B80163390,A37392787,Amazon Basics And P278,Books & Kindle,Kindle eBooks,Amazon Basics,47.98,47.98,4.7,4398,25,True,False,False,False,,,,,,
B43582969,A81479344,Amazon Essentials Various P785,Amazon Basics,Electronics,Amazon Essentials,148.53,148.53,3.8,7764,142,True,False,False,True,,,,,,
B14216419,A96978587,Amazon Basics Rich M428,Books & Kindle,Kindle eBooks,Amazon Basics,29.8,29.8,4.5,4161,878,False,False,True,True,,,,,,
B26746827,A23807877,Rodriguez-Reed Shake T847,Prime Video,TV Shows,Rodriguez-Reed,4.44,4.44,4.2,2100,579,True,False,False,True,HD,False,,,,
B10081077,A56182090,Amazon Essentials Wish N320,Amazon Fresh,Fresh Produce,Amazon Essentials,96.94,96.94,3.7,7398,499,False,False,False,True,,,,,True,True
B42197541,A12456453,Smith Story F495,Amazon Fresh,Meat & Seafood,Smith,154.59,139.13,4.7,8780,691,False,False,False,True,,,,,True,False
B79796262,A87791894,Johnson-Church Middle L304,Home & Kitchen,Smart Home,Johnson-Church,177.17,177.17,4.8,4334,593,True,False,False,True,,,,,,
B74238594,A28896361,Amazon Essentials Politics Q255,Amazon Fresh,Meat & Seafood,Amazon Essentials,193.82,193.82,4.4,9038,230,True,False,False,False,,,,,True,True
B77974204,A64845281,Amazon Essentials This E285,Prime Video,Prime Originals,Amazon Essentials,11.74,11.74,4.9,4877,699,True,False,False,False,HD,False,,,,
B46620696,A52030980,Alvarado Difference D247,Prime Video,TV Shows,Alvarado,10.95,10.95,4.4,8819,34,True,False,False,True,SD,True,,,,
B33100394,A16484473,"Ellis, Become V696",Books & Kindle,Prime Reading,"Ellis,",37.11,37.11,4.7,8440,26,True,False,False,True,,,,,,
B29713928,A21336147,Amazon Essentials Most O378,Books & Kindle,Prime Reading,Amazon Essentials,89.79,89.79,4.7,3856,898,True,False,False,False,,,,,,
B81986344,A53109462,Amazon Basics Race O115,Books & Kindle,Paperbacks,Amazon Basics,64.55,58.09,4.1,994,146,True,False,False,False,,,,,,
B15600630,A15541074,Amazon Basics Level N160,Amazon Fresh,Fresh Produce,Amazon Basics,21.32,21.32,3.8,2060,630,True,False,False,True,,,,,True,False
B27063949,A73341116,Amazon Basics Various Y534,Amazon Basics,Home Essentials,Amazon Basics,132.17,132.17,4.7,1010,574,True,False,False,False,,,,,,
B99842615,A40974811,Amazon Essentials Nation F967,Amazon Basics,Office Products,Amazon Essentials,140.96,140.96,4.9,9461,446,False,False,False,True,,,,,,
B79940819,A32324454,Newman Hotel V705,Prime Video,Prime Originals,Newman,3.94,3.55,4.8,6666,915,True,False,False,False,HD,True,,,,
B45891682,A25509865,Amazon Essentials Bad C888,Electronics,Computers,Amazon Essentials,152.98,152.98,4.5,8433,752,True,False,False,True,,,36.0,True,,
B31257207,A54973456,Amazon Essentials Can B609,Home & Kitchen,Bedding,Amazon Essentials,530.6,530.6,4.2,1596,156,True,False,False,True,,,,,,
B77785180,A86732701,Amazon Basics Rock I489,Fashion,Shoes,Amazon Basics,325.07,292.56,4.9,5212,931,True,False,False,True,,,,,,
B46932320,A84141420,"Jenkins, Positive D885",Books & Kindle,Paperbacks,"Jenkins,",30.35,30.35,4.9,7322,131,True,False,False,True,,,,,,
B33148824,A21941995,Amazon Essentials Sound R526,Home & Kitchen,Furniture,Amazon Essentials,658.57,592.71,4.6,7593,30,True,False,False,True,,,,,,
B30975891,A96780566,Jackson Research M986,Home & Kitchen,Kitchen & Dining,Jackson,53.81,53.81,5.0,6969,335,True,False,False,False,,,,,,
B52649345,A38651177,Amazon Basics Memory A415,Home & Kitchen,Kitchen & Dining,Amazon Basics,466.64,419.98,4.5,5002,213,True,False,False,False,,,,,,
B17264229,A96942902,Amazon Basics Range K852,Prime Video,Movies,Amazon Basics,19.93,19.93,4.8,6141,36,False,False,False,True,4K,True,,,,
B38054275,A40873943,Kemp Range P660,Home & Kitchen,Furniture,Kemp,612.67,551.4,3.9,7840,289,True,False,False,True,,,,,,
B64495823,A36017333,Amazon Essentials Student D919,Electronics,Phones & Accessories,Amazon Essentials,837.33,837.33,3.8,560,747,False,False,False,True,,,24.0,True,,
B30771679,A90269859,Price Region G905,Home & Kitchen,Furniture,Price,365.16,365.16,3.9,4579,723,True,False,False,True,,,,,,
B86880555,A70201867,"Hickman, Affect C952",Electronics,Gaming,"Hickman,",233.52,210.17,4.7,5690,856,True,False,False,False,,,12.0,False,,
B56629303,A50167383,Thompson Analysis G339,Electronics,Amazon Devices,Thompson,1173.88,1173.88,4.6,6216,158,False,False,False,True,,,36.0,False,,
B95028738,A10831265,Amazon Basics Street J432,Electronics,Phones & Accessories,Amazon Basics,1078.51,970.66,4.7,2198,493,True,False,False,False,,,12.0,True,,
B50476267,A29164061,West Specific D744,Electronics,Gaming,West,791.37,791.37,4.6,3554,621,False,False,False,False,,,12.0,False,,
B80924255,A56579179,Hall-Ray Necessary W149,Home & Kitchen,Storage,Hall-Ray,135.44,121.9,5.0,1812,229,True,False,False,False,,,,,,
B99237521,A25539487,Amazon Basics Hand W472,Amazon Basics,Home Essentials,Amazon Basics,26.23,23.61,4.7,6804,833,True,False,False,False,,,,,,
B70838622,A43731272,Amazon Essentials Task Y649,Amazon Fresh,Meat & Seafood,Amazon Essentials,160.47,144.42,3.9,4252,39,False,False,False,True,,,,,True,False
B33104476,A38510781,Thompson Also L312,Amazon Basics,Electronics,Thompson,10.34,10.34,4.6,8452,765,True,False,False,False,,,,,,
B94337073,A21314927,Amazon Basics Soon X151,Fashion,Luxury Stores,Amazon Basics,332.69,299.42,4.2,8467,896,True,False,False,True,,,,,,
B44015840,A46030509,Amazon Essentials Theory L202,Prime Video,Kids,Amazon Essentials,26.68,26.68,3.6,8690,837,False,False,False,True,SD,False,,,,
B90988547,A48274956,Wallace-Perez Share J868,Electronics,Phones & Accessories,Wallace-Perez,1558.24,1558.24,4.6,9178,472,True,False,False,True,,,24.0,False,,
B49270814,A47525655,Amazon Basics Apply M984,Books & Kindle,Textbooks,Amazon Basics,30.51,27.46,4.4,8579,238,False,False,False,True,,,,,,
B63193260,A18642389,Amazon Essentials So Q732,Books & Kindle,Paperbacks,Amazon Essentials,78.57,78.57,4.5,8603,6,False,True,False,True,,,,,,
B59509457,A82183302,Daniels Sister B534,Prime Video,TV Shows,Daniels,20.63,20.63,4.0,9016,454,False,False,False,False,HD,False,,,,
B15201284,A30027394,Amazon Essentials Player Y753,Books & Kindle,Audiobooks,Amazon Essentials,29.8,29.8,4.2,6923,730,False,False,False,True,,,,,,
B57264467,A72146264,Amazon Essentials Yeah E257,Home & Kitchen,Bedding,Amazon Essentials,469.1,422.19,4.4,4088,112,True,False,False,True,,,,,,
B18586400,A39471678,Amazon Essentials True H611,Electronics,Amazon Devices,Amazon Essentials,1021.19,1021.19,5.0,6808,983,True,False,False,False,,,36.0,False,,
B13361286,A10269929,"Montgomery, Well V623",Fashion,Amazon Fashion,"Montgomery,",44.86,44.86,3.5,7533,373,True,False,False,False,,,,,,
B76698192,A42924201,Valencia-Solomon Guess D162,Home & Kitchen,Bedding,Valencia-Solomon,561.16,561.16,3.9,8905,977,True,True,False,False,,,,,,
B96037222,A42642054,"Brown, Night N187",Books & Kindle,Prime Reading,"Brown,",24.13,24.13,3.9,165,51,False,False,False,False,,,,,,
B22260747,A80199712,Amazon Basics Open M568,Home & Kitchen,Bedding,Amazon Basics,391.9,352.71,4.1,6842,202,True,False,False,True,,,,,,
B84165684,A25751579,Amazon Essentials Standard J242,Home & Kitchen,Smart Home,Amazon Essentials,819.65,819.65,4.6,4276,207,True,False,False,False,,,,,,
B76384890,A55859365,Amazon Essentials Land G372,Electronics,Smart Home,Amazon Essentials,334.36,300.92,3.7,3996,100,True,False,False,True,,,12.0,False,,
B48118336,A10026802,Amazon Basics For X108,Prime Video,Movies,Amazon Basics,29.71,29.71,4.8,8016,252,True,False,False,True,HD,True,,,,
B99838208,A85519710,Lopez System Y832,Amazon Basics,Electronics,Lopez,137.83,124.05,3.7,1383,254,True,False,True,False,,,,,,
B39376270,A18863372,Amazon Essentials Section X382,Prime Video,TV Shows,Amazon Essentials,4.38,3.94,4.1,5869,399,True,False,False,False,4K,True,,,,
B69295204,A40838946,"Cook, Crime K244",Amazon Basics,Fitness,"Cook,",14.21,14.21,4.6,1503,711,True,False,False,True,,,,,,
B57479891,A86304570,Torres Fact O631,Electronics,Computers,Torres,1627.36,1627.36,3.9,5120,633,False,False,False,True,,,36.0,False,,
B59402051,A58927299,Amazon Essentials How B626,Fashion,Jewelry,Amazon Essentials,224.38,224.38,4.3,9577,305,False,False,False,True,,,,,,
B84300880,A33510467,Amazon Basics Fast A284,Books & Kindle,Kindle eBooks,Amazon Basics,30.97,30.97,4.1,5671,745,True,False,False,True,,,,,,
B57496300,A38234336,Farmer-Stephens Party M732,Electronics,Smart Home,Farmer-Stephens,1434.27,1434.27,4.2,8740,443,True,False,False,True,,,24.0,True,,
B14772938,A28614205,Amazon Essentials Building W378,Books & Kindle,Audiobooks,Amazon Essentials,10.46,9.41,4.9,7180,980,True,False,False,True,,,,,,
B29050612,A18980275,Amazon Essentials Recent D991,Amazon Fresh,Whole Foods,Amazon Essentials,199.42,199.42,4.0,7767,339,True,False,False,False,,,,,True,True
B23797584,A63194247,Kim-Swanson Child S631,Amazon Fresh,Pantry,Kim-Swanson,52.51,52.51,4.3,3920,120,True,False,False,True,,,,,True,False
B57622254,A73710867,Amazon Basics Some C537,Home & Kitchen,Furniture,Amazon Basics,908.49,908.49,4.4,30,189,True,False,False,True,,,,,,
B39171481,A21818669,Amazon Essentials Day W666,Amazon Basics,Fitness,Amazon Essentials,54.63,49.17,4.4,6024,334,True,False,False,True,,,,,,
B70274768,A50547926,Lewis Treat K854,Prime Video,Documentary,Lewis,4.08,4.08,4.5,6323,460,True,False,False,True,HD,False,,,,
B76242098,A17089466,Amazon Essentials Ball I694,Home & Kitchen,Storage,Amazon Essentials,184.97,166.47,4.4,9689,815,True,False,False,True,,,,,,
B11718602,A88169616,Jackson Hospital K475,Amazon Fresh,Fresh Produce,Jackson,10.2,9.18,4.8,9920,869,True,False,False,True,,,,,True,False
B48953045,A81513284,"Sims, Make X197",Fashion,Jewelry,"Sims,",262.58,236.32,4.1,526,814,True,False,False,True,,,,,,
B25732240,A11785306,Amazon Essentials Authority G845,Amazon Fresh,Fresh Produce,Amazon Essentials,91.27,91.27,4.2,6420,308,False,False,False,True,,,,,False,True
B75904712,A42291273,Amazon Basics Only T790,Prime Video,Documentary,Amazon Basics,16.37,14.73,4.7,8835,919,False,False,False,True,HD,True,,,,
B30160210,A36253364,"Leblanc, Subject M487",Electronics,Computers,"Leblanc,",624.45,624.45,4.8,2033,630,True,False,False,False,,,12.0,True,,
B73413750,A85290756,Amazon Basics Stop V316,Electronics,Computers,Amazon Basics,1668.3,1668.3,4.2,9649,221,True,False,False,True,,,12.0,True,,
B67778817,A99356685,Dixon-Moore Look B635,Books & Kindle,Prime Reading,Dixon-Moore,53.51,53.51,3.9,3560,615,True,False,False,False,,,,,,
B76071786,A30705784,"French, This J905",Fashion,Shoes,"French,",166.12,166.12,3.5,3016,254,True,False,False,True,,,,,,
B85810713,A71502980,Amazon Essentials Draw B358,Amazon Basics,Home Essentials,Amazon Essentials,46.84,46.84,3.8,6333,447,True,False,False,True,,,,,,
B41609190,A87884034,Lee-Garcia Nice X210,Prime Video,TV Shows,Lee-Garcia,8.32,8.32,4.1,1183,317,True,False,False,False,SD,True,,,,
B68217997,A62636384,Amazon Essentials Parent P305,Home & Kitchen,Bedding,Amazon Essentials,356.11,320.5,4.9,3373,614,True,False,False,True,,,,,,
B93614264,A89423978,"Hill, Impact M726",Books & Kindle,Prime Reading,"Hill,",25.06,25.06,4.4,1998,923,True,False,False,True,,,,,,
B70642763,A30783209,Amazon Essentials Phone X258,Books & Kindle,Kindle eBooks,Amazon Essentials,36.15,36.15,3.7,8507,533,True,False,False,True,,,,,,
B54657796,A38344559,"Mann, Room I846",Home & Kitchen,Kitchen & Dining,"Mann,",346.07,311.46,4.9,1985,828,True,False,False,True,,,,,,
B58451010,A44418482,Amazon Essentials Commercial O751,Books & Kindle,Paperbacks,Amazon Essentials,24.56,24.56,4.7,4808,127,True,False,False,True,,,,,,
B72908624,A19947972,Amazon Basics Level L100,Amazon Fresh,Whole Foods,Amazon Basics,145.7,145.7,3.8,5454,170,True,False,False,True,,,,,True,False
B20714270,A40781973,Amazon Essentials Loss F992,Fashion,Amazon Fashion,Amazon Essentials,460.1,460.1,4.8,5751,549,True,True,False,False,,,,,,
B26227927,A57730873,Amazon Basics Quite P668,Prime Video,Movies,Amazon Basics,9.99,9.99,3.7,9348,63,False,False,False,True,HD,True,,,,
B42565620,A84501796,Amazon Essentials List P124,Electronics,Phones & Accessories,Amazon Essentials,823.19,823.19,4.6,8000,487,True,False,False,True,,,36.0,False,,
B32975025,A85274968,Amazon Basics Program Y409,Prime Video,Kids,Amazon Basics,5.87,5.87,4.3,7878,760,True,False,False,True,HD,False,,,,
B86036312,A50892721,Amazon Basics Myself L817,Amazon Basics,Office Products,Amazon Basics,146.15,131.53,4.2,9245,374,True,False,False,False,,,,,,
B18035871,A25741561,Amazon Basics Own E211,Home & Kitchen,Storage,Amazon Basics,407.88,407.88,4.4,1108,481,True,True,False,True,,,,,,
B50316364,A99706337,Amazon Essentials Capital Q426,Amazon Basics,Pet Supplies,Amazon Essentials,120.55,120.55,4.3,8367,440,True,False,False,False,,,,,,
B58840136,A50662820,Santana Him F771,Electronics,Phones & Accessories,Santana,586.02,586.02,3.5,8186,286,True,False,False,False,,,12.0,False,,
B90421447,A19616911,"Gibson, Success L815",Amazon Basics,Home Essentials,"Gibson,",94.03,84.63,4.6,2832,566,True,True,False,False,,,,,,
B33353687,A49992078,Amazon Essentials Down J400,Books & Kindle,Audiobooks,Amazon Essentials,40.51,36.46,4.4,3090,94,True,False,False,True,,,,,,
B23297630,A60712036,Amazon Basics Chair B522,Books & Kindle,Audiobooks,Amazon Basics,43.35,39.02,4.3,7444,281,False,False,False,True,,,,,,
