user_id,age,gender,location,is_prime_member,prime_membership_years,amazon_household,has_amazon_credit_card,preferred_categories,account_creation_date,prime_benefits_used,average_annual_spend,has_alexa_device,has_kindle,subscribe_and_save
1488aadb-8330-429c-8f72-828673190650,47,Other,Stevenchester,False,0,False,True,"['Prime Video', 'Amazon Fresh']",2024-02-14,[],2921,False,False,False
b45e9f25-e74f-40d5-be0d-c1e36a609961,55,M,Lunafurt,True,10,True,False,"['Amazon Basics', 'Electronics']",2018-10-31,"['Free Two-Day Shipping', 'Prime Video', 'Prime Reading']",3635,False,False,False
3eaa389a-0c87-45b9-9f09-4f99b5673610,22,F,Loristad,True,5,False,False,"['Electronics', 'Amazon Fresh', 'Home & Kitchen']",2023-03-28,"['Amazon Fresh', 'Prime Gaming', 'Prime Video', 'Free Two-Day Shipping']",3742,False,False,False
c94cfc63-aa95-4786-baa2-fc92eb1d56a9,62,Other,Lauramouth,True,5,False,False,"['Amazon Fresh', 'Prime Video', 'Amazon Basics']",2022-08-12,"['Free Two-Day Shipping', 'Prime Gaming', 'Prime Music']",1706,False,False,False
1aa4fda9-96a7-4ba2-b6ac-59b5e8feb878,52,F,Port Corybury,True,5,False,False,"['Fashion', 'Electronics']",2022-01-16,"['Prime Video', 'Prime Gaming', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Reading']",2396,False,False,False
d1527cfc-2a6d-499d-8b46-fda41b5726cc,39,M,Ericland,True,0,False,True,"['Home & Kitchen', 'Books & Kindle', 'Fashion']",2020-08-01,"['Prime Music', 'Prime Gaming', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Video']",441,True,True,False
ee5f21f1-f501-4e13-9523-8fbb818d472d,64,F,Martinezfort,False,0,False,True,"['Electronics', 'Books & Kindle']",2021-03-07,[],2268,True,False,False
26ee8a74-7cf6-44c6-b38c-59549ce07b8c,44,M,West Bradley,True,8,False,False,"['Home & Kitchen', 'Fashion', 'Books & Kindle']",2018-06-30,"['Prime Gaming', 'Prime Video', 'Free Two-Day Shipping', 'Prime Music', 'Amazon Fresh', 'Prime Reading']",762,False,True,False
e24013b6-f3e4-4a1c-a60f-985008fdbba8,45,M,New Hollymouth,False,0,False,False,"['Amazon Fresh', 'Home & Kitchen']",2020-05-14,[],1803,True,False,False
6927bafd-6bd4-4c34-a513-0f4886b6f63f,63,M,South Mollyport,True,5,True,False,"['Prime Video', 'Books & Kindle', 'Electronics', 'Home & Kitchen']",2024-05-14,"['Amazon Fresh', 'Prime Music', 'Prime Gaming', 'Free Two-Day Shipping', 'Prime Video']",4420,False,True,False
02562a9e-c0fe-42c0-8245-6a9a29fcaf13,49,F,West Kevin,True,8,True,False,"['Fashion', 'Amazon Basics', 'Home & Kitchen', 'Electronics']",2021-06-30,"['Prime Gaming', 'Prime Music', 'Free Two-Day Shipping', 'Prime Reading']",4175,True,False,False
60ab43e4-86c7-42ba-90e7-57629bebeecd,31,M,North Zachary,True,1,True,True,"['Home & Kitchen', 'Amazon Basics', 'Amazon Fresh', 'Electronics']",2020-03-12,"['Prime Reading', 'Prime Gaming', 'Prime Video', 'Free Two-Day Shipping', 'Amazon Fresh']",2402,False,False,False
fcc7b231-e08f-42f8-8015-b87742e26c58,35,F,Lake Maria,True,3,True,True,"['Home & Kitchen', 'Amazon Basics', 'Fashion', 'Prime Video']",2019-11-01,"['Prime Reading', 'Prime Music', 'Free Two-Day Shipping', 'Prime Gaming']",2095,False,True,False
220df24d-a19c-4092-93af-147606362af9,54,M,Port Jessicaville,True,0,True,False,"['Prime Video', 'Amazon Fresh']",2024-12-22,"['Prime Reading', 'Prime Gaming']",938,False,True,False
d9da5a15-088c-4eab-82aa-6c410f7dd18c,66,Other,Keithland,True,7,False,False,"['Prime Video', 'Home & Kitchen', 'Books & Kindle', 'Fashion']",2024-01-18,"['Prime Gaming', 'Free Two-Day Shipping', 'Prime Reading']",1474,False,False,False
56ecf13f-469d-4f2e-b00b-493d1bf077e2,23,F,Johnsonfort,True,6,True,False,"['Fashion', 'Amazon Fresh', 'Home & Kitchen']",2018-02-14,"['Prime Video', 'Prime Reading']",4016,True,True,False
93021e98-25b3-477e-85b5-19f54fe99442,31,Other,North Natasha,True,10,True,True,"['Amazon Basics', 'Prime Video', 'Fashion']",2024-05-01,"['Amazon Fresh', 'Prime Gaming', 'Prime Video', 'Free Two-Day Shipping', 'Prime Music', 'Prime Reading']",2056,True,False,False
5700591b-036c-4b19-9d5b-05b33d1b1760,46,M,Ashleehaven,True,2,False,False,"['Books & Kindle', 'Home & Kitchen', 'Amazon Basics', 'Prime Video']",2023-09-28,"['Prime Gaming', 'Prime Video', 'Amazon Fresh', 'Prime Music', 'Prime Reading']",2985,False,False,False
31ea5c46-838c-4106-acd8-f292590d3857,48,M,Bridgesborough,True,8,True,False,"['Amazon Fresh', 'Home & Kitchen', 'Amazon Basics', 'Books & Kindle']",2024-06-10,"['Prime Reading', 'Amazon Fresh', 'Prime Music', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Video']",4249,True,True,False
d9e21b6c-75c6-4a83-80ca-3717437d5c5c,22,Other,Emmahaven,True,8,False,False,"['Books & Kindle', 'Fashion']",2018-02-01,"['Prime Video', 'Free Two-Day Shipping', 'Prime Music']",1906,True,False,False
4c0d3cd7-f2c6-47d7-9910-c19c7b25b30a,20,Other,Brandonfort,True,9,False,False,"['Prime Video', 'Amazon Basics', 'Fashion', 'Home & Kitchen']",2019-11-11,"['Amazon Fresh', 'Prime Music', 'Prime Gaming', 'Free Two-Day Shipping']",1770,False,True,False
72af18fc-6ea8-4863-97c1-608369acf284,49,Other,Dickersonburgh,True,8,False,False,"['Amazon Basics', 'Electronics', 'Fashion']",2021-02-27,"['Prime Reading', 'Prime Video']",1793,False,False,False
d56c40fe-b298-48cc-bf0d-05d225276873,55,M,New Cassieberg,True,1,False,False,"['Electronics', 'Amazon Basics', 'Fashion', 'Amazon Fresh']",2019-01-02,"['Prime Music', 'Prime Gaming', 'Prime Video', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Reading']",3387,False,False,False
3f84fd3c-d017-4327-88d5-699fa6f959e0,66,F,Port Carol,False,0,False,True,"['Prime Video', 'Books & Kindle', 'Home & Kitchen', 'Amazon Fresh']",2018-05-24,[],3934,True,True,False
2933d385-1adf-46b8-9071-8b6fddcce8af,28,M,Romanchester,True,0,True,False,"['Amazon Fresh', 'Electronics']",2019-04-15,"['Prime Video', 'Prime Music', 'Prime Reading', 'Free Two-Day Shipping', 'Amazon Fresh']",1280,False,False,False
54020ffd-bc0a-4816-b351-393363b91292,30,Other,South Cynthia,True,1,True,False,"['Fashion', 'Books & Kindle', 'Amazon Basics']",2021-05-27,"['Free Two-Day Shipping', 'Prime Music', 'Prime Video', 'Prime Reading']",1302,False,False,True
013e472e-7165-428c-83da-6ab62f33221b,53,Other,Lake Philipmouth,True,10,False,False,"['Fashion', 'Prime Video', 'Amazon Fresh', 'Amazon Basics']",2019-12-20,"['Prime Reading', 'Prime Gaming', 'Prime Music', 'Amazon Fresh']",4496,False,True,True
0f454324-579a-4805-9a76-c1c5849df6b9,58,Other,Loganfort,False,0,False,False,"['Electronics', 'Prime Video', 'Amazon Basics', 'Home & Kitchen']",2020-02-08,[],599,False,False,True
80975ec8-8be5-42a9-9294-f531ae53e7f6,57,M,North Jay,True,5,False,False,"['Fashion', 'Amazon Basics', 'Electronics', 'Books & Kindle']",2024-12-20,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Gaming', 'Prime Video', 'Amazon Fresh', 'Prime Music']",3795,False,False,False
55819099-548f-4aba-af81-2b2860871d48,58,Other,North Matthew,True,10,True,False,"['Fashion', 'Books & Kindle', 'Prime Video', 'Amazon Fresh']",2024-02-15,"['Prime Video', 'Prime Reading', 'Prime Gaming', 'Free Two-Day Shipping', 'Prime Music']",440,False,False,False
7a8bad19-bb7c-4e3e-a0d5-4b2818585cbb,57,Other,Lake Alan,False,0,False,False,"['Prime Video', 'Home & Kitchen', 'Fashion', 'Books & Kindle']",2022-08-05,[],1334,True,False,False
0f0cf2f8-1a17-40f7-a850-23ec498da175,37,M,Johnsonport,True,0,False,True,"['Fashion', 'Home & Kitchen', 'Books & Kindle']",2024-02-15,"['Prime Gaming', 'Prime Music']",533,False,False,False
cfb01b5e-3233-4200-bc8c-0312f6e23071,44,Other,North Jack,False,0,True,False,"['Amazon Fresh', 'Fashion', 'Amazon Basics']",2020-06-21,[],2594,False,False,False
b44b9498-1fa2-448f-860a-9674f8ce4a13,43,Other,New Craig,True,2,False,False,"['Amazon Fresh', 'Amazon Basics', 'Electronics']",2023-09-20,"['Free Two-Day Shipping', 'Prime Gaming']",4945,False,False,False
a151ead1-d532-4267-a23e-4b5ac973f838,26,M,New Joan,False,0,True,True,"['Electronics', 'Amazon Fresh']",2021-08-15,[],2752,False,False,False
0b7637ee-c2c1-439d-b88b-5e8246891d17,29,M,Johnstonton,True,8,True,False,"['Fashion', 'Prime Video', 'Books & Kindle']",2022-03-12,"['Amazon Fresh', 'Prime Reading', 'Prime Gaming', 'Free Two-Day Shipping']",496,False,False,False
3eed2564-5b10-4634-be10-e3c8a408713f,25,Other,North Lisatown,False,0,False,False,"['Prime Video', 'Amazon Basics', 'Amazon Fresh']",2023-01-22,[],1917,True,False,False
8d865ca8-8a23-4e47-b20f-0d73767241a8,35,F,Port Melissa,True,9,False,False,"['Fashion', 'Amazon Basics', 'Books & Kindle', 'Home & Kitchen']",2023-06-13,"['Prime Video', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Reading', 'Prime Music']",4220,False,False,False
613fdf95-6e20-4b2b-bd89-9b723b9a873f,29,M,Graychester,False,0,True,False,"['Prime Video', 'Fashion', 'Amazon Basics']",2018-10-13,[],3661,True,True,False
ff1db25d-2889-490b-a635-af0ba26a6e01,19,Other,Erinbury,True,0,False,False,"['Books & Kindle', 'Amazon Fresh', 'Prime Video', 'Home & Kitchen']",2018-10-22,"['Prime Video', 'Prime Music']",3965,False,False,False
5d2c017f-d2cc-4bca-84a0-a26c1a390091,50,Other,Mccallhaven,True,0,True,True,"['Home & Kitchen', 'Amazon Basics']",2020-12-05,"['Prime Gaming', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Video']",598,True,True,False
2cad0d3b-aebd-4ed9-ac3b-46dbe929fb9f,45,Other,South Roger,False,0,False,False,"['Fashion', 'Books & Kindle', 'Home & Kitchen']",2022-01-29,[],4655,False,False,False
9fb1a9be-1f92-4009-ad94-523921d5abb9,46,F,West Deborahstad,True,6,False,False,"['Amazon Fresh', 'Prime Video', 'Fashion']",2021-06-01,"['Prime Music', 'Free Two-Day Shipping', 'Prime Gaming']",388,False,False,True
80c132a8-bd78-44b0-85e5-414c4b924a16,31,F,Jenniferborough,True,5,True,False,"['Prime Video', 'Amazon Basics']",2022-11-05,"['Amazon Fresh', 'Prime Gaming']",3937,False,False,True
45a3c0c9-2233-4045-8531-0f7a3a4ffb41,45,M,Port Amanda,True,2,False,True,"['Electronics', 'Amazon Fresh', 'Home & Kitchen']",2023-04-14,"['Prime Music', 'Prime Gaming', 'Prime Video', 'Amazon Fresh']",1254,True,False,False
a8b0ca97-4bbd-4047-83e3-9eb2d1d27375,43,F,New Cindystad,False,0,False,True,"['Amazon Basics', 'Amazon Fresh', 'Electronics', 'Prime Video']",2020-10-01,[],1714,False,False,False
29546f85-5b05-412c-b462-9607a9207832,43,F,Lake Brett,False,0,False,False,"['Amazon Basics', 'Prime Video', 'Home & Kitchen', 'Electronics']",2021-11-21,[],2094,False,False,False
efd55b28-3d6f-4f62-91ef-ea61aecbbac0,66,F,Valerieshire,False,0,False,False,"['Electronics', 'Amazon Basics', 'Books & Kindle']",2020-03-20,[],4122,False,False,False
8dea84ba-e48a-4034-bcd4-a1859c52e37e,55,F,Port Emily,False,0,False,False,"['Home & Kitchen', 'Amazon Basics', 'Electronics']",2019-04-20,[],771,False,True,True
0b98ef23-a8cc-452b-a4d1-7b460568a893,33,M,New Mark,False,0,False,False,"['Prime Video', 'Books & Kindle', 'Amazon Fresh', 'Amazon Basics']",2018-12-07,[],1640,False,False,True
a5f98965-8231-4136-ac0d-36190092c624,47,Other,North Angela,True,9,True,False,"['Books & Kindle', 'Amazon Fresh']",2021-08-26,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Music', 'Prime Gaming', 'Amazon Fresh']",4351,False,False,False
52a88715-eb83-4d83-9289-0e53b671c205,62,Other,West Emilyland,True,9,False,False,"['Fashion', 'Amazon Basics']",2023-12-29,"['Prime Reading', 'Prime Music', 'Amazon Fresh']",219,False,False,True
fbd116ce-6bc5-4f84-b735-2cac8b7d4ab3,69,M,Danielstad,False,0,True,False,"['Home & Kitchen', 'Prime Video']",2020-12-16,[],1332,False,False,False
eb5c9282-ffa8-42e8-956e-766e1aa819f4,41,F,Garrettfurt,True,4,False,False,"['Prime Video', 'Fashion']",2019-06-30,"['Prime Reading', 'Prime Video', 'Prime Gaming', 'Amazon Fresh']",4998,False,True,False
a8f9fbc7-218b-40d2-80cb-bcf98940c0d0,66,F,Elizabethland,True,7,False,False,"['Electronics', 'Prime Video']",2024-11-17,"['Prime Reading', 'Prime Gaming', 'Prime Music', 'Amazon Fresh', 'Prime Video', 'Free Two-Day Shipping']",4871,True,False,False
6c47c654-cfbc-4506-be35-f829a49eda22,33,F,Ericmouth,False,0,False,True,"['Fashion', 'Electronics']",2018-01-17,[],2317,False,True,False
a13c0d1c-9301-4204-81df-537ae6fe0be8,39,M,North Samantha,True,7,False,False,"['Prime Video', 'Fashion', 'Home & Kitchen', 'Amazon Fresh']",2018-06-17,"['Prime Video', 'Prime Reading']",1297,True,True,False
39773a8b-3d99-4427-824c-b1fd764acd06,32,M,Sheilahaven,False,0,False,False,"['Amazon Basics', 'Home & Kitchen', 'Books & Kindle']",2019-12-26,[],881,False,False,False
9a09829d-7398-4453-aa56-05ed6e614edc,31,F,Aarontown,False,0,True,False,"['Electronics', 'Amazon Basics', 'Prime Video', 'Books & Kindle']",2023-08-07,[],3057,False,True,True
6b286655-202f-4ec0-9792-d53c72585158,47,Other,Lake Jessica,True,4,False,False,"['Prime Video', 'Home & Kitchen', 'Electronics']",2018-01-16,"['Prime Video', 'Prime Music', 'Prime Gaming', 'Prime Reading', 'Amazon Fresh', 'Free Two-Day Shipping']",2915,True,False,False
b58dffe8-e80d-474e-90a1-57d74c71821d,49,M,Laurentown,True,3,False,False,"['Books & Kindle', 'Amazon Basics', 'Electronics', 'Amazon Fresh']",2022-07-01,"['Prime Music', 'Prime Reading', 'Free Two-Day Shipping', 'Prime Video', 'Amazon Fresh']",3087,False,False,False
c8f10ff2-7b78-4ebc-918d-a286dedb81b2,22,M,North Kevinburgh,False,0,True,False,"['Home & Kitchen', 'Amazon Basics']",2021-11-24,[],1639,True,False,False
b86a5dee-d8ff-4160-b1f0-e9f488048c0f,21,F,Port Meredithport,True,4,True,False,"['Amazon Basics', 'Home & Kitchen', 'Prime Video', 'Fashion']",2018-07-06,"['Prime Music', 'Free Two-Day Shipping', 'Prime Video', 'Prime Reading', 'Prime Gaming', 'Amazon Fresh']",109,False,True,False
8d6622b9-f1f4-4a24-b65c-a05e6e82f579,56,F,New Brian,True,2,True,False,"['Prime Video', 'Amazon Fresh']",2019-04-24,"['Prime Music', 'Free Two-Day Shipping', 'Amazon Fresh']",3096,True,True,False
80a0cd63-bf8f-4567-84d1-1ad6fb739d56,61,F,Wheelerberg,False,0,False,False,"['Fashion', 'Prime Video']",2020-04-24,[],711,False,True,False
ae2dc6ae-df27-40ab-a7d8-fdeeea3e7c0d,57,Other,Teresafort,True,4,True,False,"['Amazon Fresh', 'Electronics', 'Amazon Basics', 'Prime Video']",2019-11-17,"['Prime Video', 'Prime Reading', 'Free Two-Day Shipping', 'Prime Music', 'Amazon Fresh', 'Prime Gaming']",4297,False,False,False
349a4157-2eee-4157-a662-0dc30b3499e5,31,Other,Duketon,False,0,False,False,"['Amazon Fresh', 'Amazon Basics', 'Fashion', 'Electronics']",2023-08-18,[],4422,False,False,True
3ada15af-c6cc-42ef-95ed-382fc988fde6,60,F,West Karen,True,2,True,False,"['Books & Kindle', 'Amazon Basics', 'Home & Kitchen']",2018-08-16,"['Prime Reading', 'Prime Gaming', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Music', 'Prime Video']",4136,False,False,False
38a50683-7606-439b-90b9-015f76e265d4,29,M,Murphyport,True,6,True,True,"['Electronics', 'Fashion', 'Books & Kindle']",2023-01-22,"['Prime Video', 'Prime Music']",891,False,True,False
bf42897f-81e7-404e-a847-9c3c8bd6b4c1,24,M,Port Heatherville,True,2,False,False,"['Home & Kitchen', 'Amazon Fresh']",2018-06-01,"['Prime Gaming', 'Free Two-Day Shipping']",1322,False,True,False
6c5d9395-a615-4088-93dd-1433796bb03b,26,F,New Michelleville,True,7,False,True,"['Fashion', 'Electronics']",2021-09-06,"['Free Two-Day Shipping', 'Prime Gaming', 'Amazon Fresh', 'Prime Music']",3134,False,False,False
5bce2333-3506-45de-a22d-9f34cde3571c,57,M,New Jenniferborough,False,0,False,False,"['Amazon Fresh', 'Home & Kitchen']",2022-03-13,[],845,False,False,False
39d79c4d-32b6-407b-92c2-9d5f36922c33,55,M,Rodriguezview,False,0,True,True,"['Books & Kindle', 'Amazon Basics', 'Prime Video', 'Home & Kitchen']",2018-05-28,[],863,True,True,False
7b0b2c27-1945-4448-ada2-973aa3037368,67,F,Stephanieborough,True,1,True,False,"['Amazon Basics', 'Books & Kindle']",2019-08-09,"['Prime Video', 'Amazon Fresh', 'Prime Music', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Gaming']",4472,False,True,False
4414ff84-9c8b-4942-b157-9d90c94ff46f,60,Other,Port Ianberg,True,9,False,False,"['Amazon Basics', 'Books & Kindle', 'Fashion', 'Amazon Fresh']",2022-05-18,"['Free Two-Day Shipping', 'Prime Reading']",4681,True,False,False
3d4c98ad-fa95-4001-9855-ecb5711f31da,69,F,Lake Benjamin,True,7,False,False,"['Amazon Basics', 'Electronics', 'Amazon Fresh']",2018-01-24,"['Free Two-Day Shipping', 'Prime Video', 'Prime Gaming']",3862,True,False,True
03d1bc55-9436-45e0-84f5-95925abdf4af,49,M,East Dawn,False,0,False,False,"['Prime Video', 'Amazon Basics', 'Electronics', 'Amazon Fresh']",2021-09-23,[],1447,False,False,False
5ba92a51-fd6d-4931-a6df-72d7fe8455a7,68,F,East Claytonmouth,True,9,False,False,"['Amazon Basics', 'Books & Kindle', 'Amazon Fresh', 'Home & Kitchen']",2021-05-21,"['Prime Music', 'Prime Reading', 'Prime Gaming', 'Amazon Fresh', 'Prime Video', 'Free Two-Day Shipping']",2962,False,False,False
4e06afaa-6c95-42d1-8f2c-9a7ebb0cc623,39,Other,East Kurt,True,7,False,False,"['Books & Kindle', 'Amazon Basics', 'Home & Kitchen']",2024-02-25,"['Prime Music', 'Amazon Fresh']",2585,True,False,False
a5e68bba-94e3-40b6-81c0-fde4c7b83f7a,32,M,New James,True,10,False,False,"['Fashion', 'Electronics']",2024-04-24,"['Free Two-Day Shipping', 'Prime Video', 'Prime Gaming', 'Prime Reading', 'Prime Music']",3018,False,True,False
b94d7a57-648d-4425-a275-1ab54badc882,22,F,Jenniferview,True,2,True,False,"['Fashion', 'Home & Kitchen']",2020-01-01,"['Prime Music', 'Prime Reading']",4800,False,False,False
c7dda7e4-067b-460b-b3eb-6c21cfb61aa6,59,M,Soniafort,True,2,False,True,"['Amazon Fresh', 'Amazon Basics', 'Fashion', 'Books & Kindle']",2021-09-11,"['Prime Music', 'Prime Reading']",2994,False,False,True
4364f32a-e6ee-4ed6-a2f4-c0a6431dce3b,61,M,Lake Amber,True,10,False,False,"['Amazon Fresh', 'Prime Video', 'Amazon Basics']",2019-10-18,"['Prime Music', 'Amazon Fresh', 'Prime Gaming']",4525,False,False,True
edee47c9-efa8-4e03-b03f-579135c02587,25,M,South Joestad,True,8,False,False,"['Amazon Basics', 'Electronics', 'Prime Video', 'Books & Kindle']",2024-02-03,"['Amazon Fresh', 'Prime Music', 'Prime Gaming', 'Prime Reading']",2553,False,True,False
2107ec3c-14d4-4999-a44b-0ccf8fce8302,56,F,Mollyhaven,True,6,False,True,"['Electronics', 'Fashion', 'Home & Kitchen']",2023-10-19,"['Amazon Fresh', 'Prime Music', 'Prime Gaming', 'Prime Reading', 'Free Two-Day Shipping']",1016,True,False,True
674e52a9-dbd3-4ad4-bbe3-adc426188953,25,Other,South Deborahfurt,False,0,False,False,"['Amazon Basics', 'Fashion', 'Prime Video', 'Home & Kitchen']",2018-07-24,[],2057,False,False,False
ab28d04a-bd8e-42e2-b3ce-26e13860f911,23,F,Millerville,True,8,True,False,"['Amazon Basics', 'Home & Kitchen', 'Books & Kindle', 'Amazon Fresh']",2024-06-20,"['Prime Reading', 'Amazon Fresh', 'Prime Music']",1977,False,True,False
40df71cd-2dd2-43d8-aecd-c12c2ee2dd10,55,M,Jessicaborough,True,1,False,False,"['Prime Video', 'Amazon Basics']",2018-09-03,"['Amazon Fresh', 'Prime Music', 'Prime Reading', 'Prime Gaming', 'Prime Video']",906,False,False,False
5269a072-c3b6-4d21-8069-9e024100a532,47,M,Jeffreyshire,False,0,False,False,"['Amazon Fresh', 'Electronics', 'Prime Video']",2024-06-17,[],300,False,False,True
6bea0ad7-7d62-43d2-baf1-436b84bbe1cd,26,M,Melissaside,True,9,False,True,"['Amazon Basics', 'Amazon Fresh']",2020-08-02,"['Prime Reading', 'Prime Music']",546,False,False,False
6fbdc84b-68e5-4d0c-bfa3-3ac2d163a8f8,63,M,East Kristina,True,10,True,False,"['Home & Kitchen', 'Fashion', 'Amazon Fresh']",2018-09-13,"['Amazon Fresh', 'Prime Music', 'Prime Reading', 'Prime Video', 'Free Two-Day Shipping', 'Prime Gaming']",4931,False,False,False
68db616d-13df-44ca-a20b-95331af2074d,46,Other,West Jeffrey,True,7,False,True,"['Amazon Fresh', 'Electronics']",2023-06-15,"['Prime Reading', 'Prime Video']",4062,False,False,False
65addc0a-c612-4857-ba2d-7b6fdc6fdecb,31,M,New Brentburgh,True,8,True,False,"['Prime Video', 'Fashion']",2020-07-29,"['Prime Music', 'Prime Video', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Gaming']",2041,False,False,True
fc83a344-c898-4f6b-9684-ef5fc2e3bd1d,20,M,Santiagoburgh,True,1,False,True,"['Prime Video', 'Amazon Fresh', 'Electronics']",2021-07-10,"['Prime Music', 'Prime Gaming', 'Amazon Fresh', 'Prime Video', 'Prime Reading', 'Free Two-Day Shipping']",1500,True,True,False
399a08a1-0c48-4c4b-a44f-3773d0af6d2e,35,F,South Aprilhaven,False,0,False,False,"['Electronics', 'Amazon Fresh']",2021-08-17,[],1566,False,False,False
246747f8-7d47-4767-b816-f01a60c70d08,62,F,Riceport,False,0,False,False,"['Prime Video', 'Electronics', 'Home & Kitchen', 'Amazon Basics']",2023-03-01,[],2463,True,False,True
c9c406f9-007d-4423-b6db-ccfb42e1bd31,49,Other,Robinport,True,0,False,False,"['Books & Kindle', 'Fashion', 'Home & Kitchen', 'Amazon Fresh']",2018-03-04,"['Prime Reading', 'Free Two-Day Shipping', 'Prime Music', 'Prime Gaming', 'Amazon Fresh', 'Prime Video']",3346,True,False,True
76a3e81e-47af-4ca7-abdc-e89409892738,26,F,Rebeccaville,False,0,False,False,"['Home & Kitchen', 'Electronics']",2023-11-13,[],2421,False,True,False
9e5cf855-19a4-469f-bd20-ae14ff30725a,23,F,South Todd,True,9,False,False,"['Prime Video', 'Home & Kitchen']",2020-06-08,"['Amazon Fresh', 'Prime Video', 'Prime Music', 'Prime Gaming', 'Free Two-Day Shipping', 'Prime Reading']",1297,False,False,False
debb3b13-b622-4257-961a-0402f6c28aa5,29,Other,Port Rebeccamouth,True,6,False,False,"['Prime Video', 'Amazon Basics', 'Books & Kindle', 'Home & Kitchen']",2024-09-16,"['Amazon Fresh', 'Prime Gaming']",4666,False,False,False
5012b953-1cf2-4349-b306-71970a32cb09,46,F,Nicolemouth,False,0,False,False,"['Electronics', 'Fashion']",2024-01-08,[],4043,False,False,False
92a37917-b0fb-42b6-959b-eb422c30c959,69,M,Martinezland,True,0,False,False,"['Amazon Fresh', 'Fashion']",2024-03-15,"['Prime Music', 'Prime Video', 'Prime Reading', 'Amazon Fresh', 'Prime Gaming']",1807,False,False,False
dbc4ec68-7c73-41af-8ced-eb25a23d113b,28,M,East Michaelmouth,True,5,False,True,"['Electronics', 'Amazon Fresh', 'Home & Kitchen']",2020-07-08,"['Prime Gaming', 'Free Two-Day Shipping', 'Prime Reading', 'Prime Video', 'Prime Music']",1257,False,False,False
e120d54f-c4ec-4342-a065-3fbf7d827a14,28,M,Meghanhaven,False,0,False,False,"['Books & Kindle', 'Home & Kitchen', 'Electronics']",2024-10-01,[],2001,False,False,False
89b5ac2a-3421-4c74-9c1b-926986285779,34,F,South Annaside,True,4,True,False,"['Electronics', 'Prime Video']",2020-04-20,"['Prime Gaming', 'Prime Video', 'Free Two-Day Shipping', 'Amazon Fresh', 'Prime Reading', 'Prime Music']",950,False,False,False
853f01e2-e8a2-4185-ad55-c5a861ef6eaa,47,M,Wesleystad,True,4,False,True,"['Amazon Basics', 'Prime Video']",2022-08-02,"['Prime Video', 'Free Two-Day Shipping']",4832,False,False,False
d4c1f2cd-3f6e-41aa-bccd-78b0c759c4e0,57,M,Cervantesberg,False,0,False,False,"['Electronics', 'Prime Video']",2024-07-07,[],3878,False,False,False
eeee3d97-cea9-44ce-b2e4-bfecfe72ae0c,35,Other,Johnsonville,True,2,False,False,"['Electronics', 'Home & Kitchen', 'Amazon Basics']",2021-07-13,"['Amazon Fresh', 'Prime Music']",3213,False,False,False
a33b9c39-868b-4aad-8e29-f179fb40ae74,47,Other,Josephstad,True,5,True,True,"['Amazon Basics', 'Fashion', 'Electronics']",2020-06-10,"['Amazon Fresh', 'Free Two-Day Shipping']",3892,True,False,True
c3d6fd7e-5f1f-497f-b1f3-e89a9491992b,62,F,Port Brianaville,True,0,False,False,"['Amazon Basics', 'Electronics', 'Prime Video']",2022-08-14,"['Prime Music', 'Free Two-Day Shipping', 'Prime Reading', 'Amazon Fresh', 'Prime Video', 'Prime Gaming']",3889,True,False,False
5dee4017-131b-4635-92cb-609e5db44784,31,Other,Elizabethfurt,False,0,False,True,"['Fashion', 'Amazon Basics', 'Books & Kindle', 'Home & Kitchen']",2020-03-30,[],988,False,False,True
9a92e48f-6775-4ef7-b07b-c7e263ebad5a,39,F,Vargaschester,True,10,False,True,"['Electronics', 'Amazon Basics', 'Prime Video', 'Amazon Fresh']",2023-12-15,"['Prime Video', 'Free Two-Day Shipping']",979,False,False,False
715415d3-ba55-48d2-9198-3e7e81cead73,60,F,Port Justin,False,0,False,False,"['Prime Video', 'Amazon Basics', 'Home & Kitchen']",2021-11-24,[],628,False,False,False
efada997-b2c5-404a-999b-3ea951a95473,54,M,Tonymouth,False,0,True,False,"['Amazon Basics', 'Home & Kitchen', 'Amazon Fresh', 'Electronics']",2021-11-07,[],579,False,False,False
1c8e8343-c93e-4dfd-bf4e-8420e81b0d0e,27,M,Benjaminview,True,4,True,False,"['Amazon Fresh', 'Amazon Basics', 'Fashion', 'Books & Kindle']",2020-06-19,"['Prime Video', 'Prime Gaming', 'Prime Reading', 'Amazon Fresh', 'Free Two-Day Shipping', 'Prime Music']",1779,False,True,False
1fc23079-b30c-4b6b-929c-3fd0540a565c,57,M,New Kayla,True,5,False,True,"['Fashion', 'Books & Kindle', 'Home & Kitchen', 'Amazon Basics']",2023-11-28,"['Free Two-Day Shipping', 'Prime Music', 'Prime Video', 'Prime Gaming']",4256,True,False,True
